,PeriodStart,PeriodEnd,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,GHI(W/m2) medido,UVE (W/m2) medido
132,2013-01-06T12:00:00Z,2013-01-06T13:00:00Z,PT60M,17.5,-101,14.2,16.3,225,430,246,471,35.1,92.2,0.0,804.8,117,2.0,54,0.14,354.988508577526,0.16365888
133,2013-01-06T13:00:00Z,2013-01-06T14:00:00Z,PT60M,17.6,-96,68.4,16.4,226,11,7,233,35.2,92.4,0.0,804.8,117,2.2,40,0.14,416.689239103669,0.18631494
134,2013-01-06T14:00:00Z,2013-01-06T15:00:00Z,PT60M,17.7,-91,80.7,16.5,178,0,0,178,35.2,92.6,0.0,804.9,117,2.3,27,0.14,176.2045473200361,0.09042956999999999
135,2013-01-06T15:00:00Z,2013-01-06T16:00:00Z,PT60M,17.7,-82,75.6,16.5,248,0,0,248,34.9,92.8,0.0,804.7,117,2.4,13,0.14,122.4698350160059,0.06282486000000001
136,2013-01-06T16:00:00Z,2013-01-06T17:00:00Z,PT60M,17.8,17,61.7,16.6,398,0,0,398,34.2,92.8,0.0,804.2,117,2.4,5,0.14,63.31978987113188,0.03277915200000001
137,2013-01-06T17:00:00Z,2013-01-06T18:00:00Z,PT60M,17.8,84,66.8,16.6,332,0,0,332,33.5,92.8,0.0,803.7,118,2.4,15,0.14,-5.729294919149635,0.005853329999999999
138,2013-01-06T18:00:00Z,2013-01-06T19:00:00Z,PT60M,17.7,92,90.4,16.6,87,0,0,87,33.3,93.3,0.0,803.3,121,2.5,28,0.14,-0.1231223836493474,0.0034145055
139,2013-01-06T19:00:00Z,2013-01-06T20:00:00Z,PT60M,17.4,97,89.2,16.5,78,0,0,78,33.6,94.4,0.0,802.9,124,2.6,42,0.14,-9.81901009603546,0.0007409020499999999
140,2013-01-06T20:00:00Z,2013-01-06T21:00:00Z,PT60M,17.1,101,93.9,16.3,33,0,0,33,33.9,95.4,0.0,802.5,128,2.7,55,0.14,-15.38824591644094,-9.790200000000002e-06
141,2013-01-06T21:00:00Z,2013-01-06T22:00:00Z,PT60M,16.7,106,93.8,16.0,15,0,0,15,33.6,95.9,0.0,802.5,132,2.5,69,0.14,-15.9238282853156,-2.684745e-05
142,2013-01-06T22:00:00Z,2013-01-06T23:00:00Z,PT60M,16.2,111,70.4,15.6,19,0,0,19,32.8,95.9,0.0,802.9,138,2.0,82,0.14,-16.27883115817122,-2.713725e-05
143,2013-01-06T23:00:00Z,2013-01-07T00:00:00Z,PT60M,15.8,117,65.1,15.2,1,0,0,1,32.0,96.0,0.0,803.3,148,1.5,94,0.14,-16.02643027169006,-2.78397e-05
144,2013-01-07T00:00:00Z,2013-01-07T01:00:00Z,PT60M,15.5,125,78.2,14.9,0,0,0,0,31.5,96.2,0.0,803.5,162,1.3,106,0.14,-16.29319543626364,-2.910914999999999e-05
145,2013-01-07T01:00:00Z,2013-01-07T02:00:00Z,PT60M,15.5,134,78.0,14.9,0,0,0,0,31.4,96.5,0.0,803.7,173,1.4,116,0.14,-16.05105474841993,-2.910915e-05
146,2013-01-07T02:00:00Z,2013-01-07T03:00:00Z,PT60M,15.4,147,75.4,14.9,0,0,0,0,31.2,96.8,0.0,803.8,183,1.6,125,0.14,-16.43068209800542,-2.926979999999999e-05
147,2013-01-07T03:00:00Z,2013-01-07T04:00:00Z,PT60M,15.3,163,41.9,14.8,0,0,0,0,31.1,96.7,0.0,803.7,192,1.6,130,0.14,-16.83493392432078,-2.943045e-05
148,2013-01-07T04:00:00Z,2013-01-07T05:00:00Z,PT60M,15.2,-179,0.5,14.6,0,0,0,0,31.1,96.2,0.0,803.3,205,1.5,132,0.14,-16.94163999015021,-4.61979e-05
149,2013-01-07T05:00:00Z,2013-01-07T06:00:00Z,PT60M,15.1,-161,23.7,14.4,0,0,0,0,31.0,95.7,0.0,802.9,219,1.4,130,0.14,-17.32537141919067,-5.29641e-05
150,2013-01-07T06:00:00Z,2013-01-07T07:00:00Z,PT60M,14.8,-145,1.2,14.0,0,0,0,0,29.9,94.6,0.0,802.6,232,1.4,124,0.14,-13.43060001641632,0.0003359601
151,2013-01-07T07:00:00Z,2013-01-07T08:00:00Z,PT60M,14.4,-133,0.0,13.3,0,0,0,0,27.9,92.9,0.0,802.4,244,1.3,115,0.14,59.86210293031272,0.0085217895
152,2013-01-07T08:00:00Z,2013-01-07T09:00:00Z,PT60M,14.1,-124,4.2,12.7,0,0,0,0,25.9,91.2,0.0,802.2,258,1.3,104,0.14,222.3754411885414,0.04243301999999999
153,2013-01-07T09:00:00Z,2013-01-07T10:00:00Z,PT60M,14.4,-116,35.9,12.5,4,0,0,4,23.6,88.4,0.0,802.3,270,1.4,93,0.14,362.5030780595911,0.10244304
154,2013-01-07T10:00:00Z,2013-01-07T11:00:00Z,PT60M,15.5,-110,26.6,12.9,68,160,39,107,21.2,84.6,0.0,802.7,278,1.7,80,0.14,663.5660346384306,0.17970183
155,2013-01-07T11:00:00Z,2013-01-07T12:00:00Z,PT60M,16.6,-105,4.9,13.3,87,641,260,347,18.9,80.8,0.0,803.1,283,2.0,67,0.14,826.6457358614462,0.25841025
156,2013-01-07T12:00:00Z,2013-01-07T13:00:00Z,PT60M,18.2,-101,0.1,13.2,73,889,525,598,17.4,72.6,0.0,803.4,284,1.7,54,0.14,916.159812853977,0.3150756000000001
157,2013-01-07T13:00:00Z,2013-01-07T14:00:00Z,PT60M,20.5,-96,0.0,12.8,81,956,727,808,16.9,61.3,0.0,803.6,277,0.7,40,0.14,919.6277599934332,0.3329959500000001
158,2013-01-07T14:00:00Z,2013-01-07T15:00:00Z,PT60M,22.7,-91,0.0,12.3,87,991,882,969,16.3,51.9,0.0,803.8,129,0.4,27,0.14,898.1798407617173,0.3144235499999999
159,2013-01-07T15:00:00Z,2013-01-07T16:00:00Z,PT60M,24.1,-81,0.0,12.1,90,1008,978,1068,16.2,47.1,0.0,803.8,121,1.2,13,0.14,813.6029713535252,0.2602214999999999
160,2013-01-07T16:00:00Z,2013-01-07T17:00:00Z,PT60M,24.9,15,0.0,12.4,92,1011,1006,1098,16.4,45.6,0.0,803.5,124,1.9,5,0.14,663.6070754329802,0.18336591
161,2013-01-07T17:00:00Z,2013-01-07T18:00:00Z,PT60M,25.6,83,0.0,12.6,93,1002,966,1058,16.7,44.4,0.0,803.2,125,2.5,15,0.14,485.6562423048509,0.104269725
162,2013-01-07T18:00:00Z,2013-01-07T19:00:00Z,PT60M,25.7,92,0.0,12.8,91,978,859,950,17.6,44.8,0.0,803.0,126,2.8,28,0.14,270.2536321103175,0.04176679500000001
163,2013-01-07T19:00:00Z,2013-01-07T20:00:00Z,PT60M,25.1,97,0.0,13.0,87,933,693,781,19.3,46.9,0.0,802.8,125,2.9,42,0.14,65.47032750554051,0.008929871999999998
164,2013-01-07T20:00:00Z,2013-01-07T21:00:00Z,PT60M,24.5,101,0.0,13.2,79,853,487,566,21.0,49.3,0.0,802.7,124,3.0,55,0.14,-19.66264466880078,0.0003051782999999999
165,2013-01-07T21:00:00Z,2013-01-07T22:00:00Z,PT60M,23.7,106,0.0,13.9,64,709,264,328,22.6,54.3,0.0,802.9,120,2.9,69,0.14,-22.14971681851761,-3.88962e-05
166,2013-01-07T22:00:00Z,2013-01-07T23:00:00Z,PT60M,22.6,111,4.7,15.1,41,323,64,105,24.1,62.6,0.0,803.5,112,2.7,81,0.14,-23.6579660182221,-4.516784999999999e-05
167,2013-01-07T23:00:00Z,2013-01-08T00:00:00Z,PT60M,21.5,117,0.2,16.2,2,6,1,2,25.6,72.1,0.0,804.1,102,2.6,94,0.14,-24.08479028153986,-4.979835e-05
168,2013-01-08T00:00:00Z,2013-01-08T01:00:00Z,PT60M,20.2,125,0.0,16.8,0,0,0,0,26.7,80.6,0.0,804.7,93,2.3,106,0.14,-24.94459492735779,-5.148989999999999e-05
169,2013-01-08T01:00:00Z,2013-01-08T02:00:00Z,PT60M,18.9,134,0.0,16.8,0,0,0,0,27.3,87.3,0.0,805.4,82,1.9,116,0.14,-25.61355987851925,-5.539275000000002e-05
170,2013-01-08T02:00:00Z,2013-01-08T03:00:00Z,PT60M,17.6,147,0.0,16.7,0,0,0,0,27.9,94.4,0.0,806.0,66,1.5,125,0.14,-25.89263728145777,-5.537699999999997e-05
171,2013-01-08T03:00:00Z,2013-01-08T04:00:00Z,PT60M,16.8,163,0.0,16.6,0,0,0,0,28.2,98.3,0.0,806.3,48,1.2,131,0.14,-26.68677665599607,-5.598810000000001e-05
172,2013-01-08T04:00:00Z,2013-01-08T05:00:00Z,PT60M,16.6,-179,0.0,16.3,0,0,0,0,28.0,98.2,0.0,806.1,23,0.9,133,0.14,-27.43577115652959,-5.518485e-05
173,2013-01-08T05:00:00Z,2013-01-08T06:00:00Z,PT60M,16.4,-161,0.0,16.0,0,0,0,0,27.9,98.0,0.0,805.9,345,0.8,130,0.14,-28.00418616104407,-5.919794999999999e-05
174,2013-01-08T06:00:00Z,2013-01-08T07:00:00Z,PT60M,16.2,-145,0.0,15.8,0,0,0,0,27.3,97.6,0.0,805.9,323,1.0,124,0.14,-24.8666174177132,0.00032122125
175,2013-01-08T07:00:00Z,2013-01-08T08:00:00Z,PT60M,16.0,-133,0.0,15.6,0,0,0,0,26.3,97.0,0.0,805.9,315,1.1,115,0.14,63.17614709020766,0.0093722895
176,2013-01-08T08:00:00Z,2013-01-08T09:00:00Z,PT60M,15.9,-124,0.0,15.4,0,0,0,0,25.2,96.3,0.0,806.0,309,1.1,104,0.14,254.2066814413527,0.04293639
177,2013-01-08T09:00:00Z,2013-01-08T10:00:00Z,PT60M,16.6,-116,1.1,15.4,4,22,2,6,24.0,92.7,0.0,806.1,319,1.2,93,0.14,447.2502667651644,0.1055565
178,2013-01-08T10:00:00Z,2013-01-08T11:00:00Z,PT60M,17.9,-110,8.1,15.6,55,313,65,120,22.7,86.4,0.0,806.3,341,1.5,80,0.14,642.1201674464413,0.1900889549999999
179,2013-01-08T11:00:00Z,2013-01-08T12:00:00Z,PT60M,19.3,-105,0.2,15.9,67,726,286,353,21.3,80.5,0.0,806.5,355,1.9,67,0.14,791.4942953295574,0.272291985
180,2013-01-08T12:00:00Z,2013-01-08T13:00:00Z,PT60M,20.7,-101,3.7,16.0,131,742,433,565,20.5,74.6,0.0,806.6,11,2.2,54,0.14,888.9477140277435,0.3300034499999998
181,2013-01-08T13:00:00Z,2013-01-08T14:00:00Z,PT60M,22.2,-96,3.8,16.1,160,799,605,765,20.3,68.6,0.0,806.5,30,2.4,40,0.14,926.3194615447757,0.3469000500000001
182,2013-01-08T14:00:00Z,2013-01-08T15:00:00Z,PT60M,23.6,-91,6.9,16.2,241,729,648,889,20.0,63.3,0.0,806.5,44,2.9,27,0.14,796.921940408766,0.2978775449999999
183,2013-01-08T15:00:00Z,2013-01-08T16:00:00Z,PT60M,24.3,-81,4.2,16.3,210,822,797,1007,20.5,61.0,0.0,806.3,53,3.2,13,0.14,816.8780267585978,0.269199
184,2013-01-08T16:00:00Z,2013-01-08T17:00:00Z,PT60M,24.3,14,2.9,16.5,195,855,851,1046,21.7,61.6,0.0,806.0,59,3.2,5,0.14,676.2640564721331,0.188491275
185,2013-01-08T17:00:00Z,2013-01-08T18:00:00Z,PT60M,24.3,83,0.0,16.6,137,930,897,1034,23.0,62.2,0.0,805.7,65,3.2,15,0.14,500.1990478535665,0.10751013
186,2013-01-08T18:00:00Z,2013-01-08T19:00:00Z,PT60M,24.0,91,0.0,16.8,134,901,792,926,24.4,64.2,0.0,805.4,70,3.2,28,0.14,301.3769186571452,0.04168615500000001
187,2013-01-08T19:00:00Z,2013-01-08T20:00:00Z,PT60M,23.4,96,0.0,17.0,129,843,628,757,26.2,67.6,0.0,805.1,73,3.1,42,0.14,63.13715833538537,0.005303803050000001
188,2013-01-08T20:00:00Z,2013-01-08T21:00:00Z,PT60M,22.7,101,0.0,17.3,114,751,430,544,27.9,71.3,0.0,804.9,77,3.1,55,0.14,-12.11524255109578,6.240780000000002e-05
189,2013-01-08T21:00:00Z,2013-01-08T22:00:00Z,PT60M,22.1,106,6.7,17.5,106,480,190,296,29.3,74.8,0.0,805.1,79,3.0,68,0.14,-11.15488795863088,-1.832040000000001e-05
190,2013-01-08T22:00:00Z,2013-01-08T23:00:00Z,PT60M,21.6,111,50.2,17.6,51,11,4,55,30.2,78.0,0.0,805.7,79,2.9,81,0.14,-12.68570959533776,-2.387069999999999e-05
191,2013-01-08T23:00:00Z,2013-01-09T00:00:00Z,PT60M,21.0,117,53.4,17.7,1,0,0,1,31.2,81.4,0.0,806.4,79,2.8,94,0.14,-15.23229089715177,-2.669940000000001e-05
192,2013-01-09T00:00:00Z,2013-01-09T01:00:00Z,PT60M,20.3,124,56.3,17.7,0,0,0,0,32.3,85.2,0.0,807.2,82,2.6,106,0.14,-16.68513502421407,-3.041955e-05
193,2013-01-09T01:00:00Z,2013-01-09T02:00:00Z,PT60M,19.4,134,63.7,17.6,0,0,0,0,33.6,89.5,0.0,808.0,87,2.5,116,0.14,-16.06952310596733,-2.95092e-05
194,2013-01-09T02:00:00Z,2013-01-09T03:00:00Z,PT60M,18.5,147,65.7,17.6,0,0,0,0,34.9,94.0,0.0,808.7,93,2.4,125,0.14,-14.81983091192646,-3.0303e-05
195,2013-01-09T03:00:00Z,2013-01-09T04:00:00Z,PT60M,18.0,162,27.2,17.5,0,0,0,0,35.8,96.9,0.0,809.0,97,2.4,131,0.14,-15.89920380858573,-2.875949999999998e-05
196,2013-01-09T04:00:00Z,2013-01-09T05:00:00Z,PT60M,17.9,-179,21.6,17.5,0,0,0,0,36.5,97.9,0.0,808.8,98,2.6,133,0.14,-16.29114339653616,-2.62206e-05
197,2013-01-09T05:00:00Z,2013-01-09T06:00:00Z,PT60M,17.7,-161,88.0,17.5,0,0,0,0,37.1,98.9,0.0,808.5,99,2.7,130,0.14,-14.87113190511368,-3.25521e-05
198,2013-01-09T06:00:00Z,2013-01-09T07:00:00Z,PT60M,17.6,-145,90.1,17.5,0,0,0,0,37.5,99.4,0.0,808.4,100,2.8,124,0.14,-14.87728802429614,-2.992500000000007e-06
199,2013-01-09T07:00:00Z,2013-01-09T08:00:00Z,PT60M,17.5,-133,98.0,17.4,0,0,0,0,37.6,99.4,0.0,808.4,100,2.7,115,0.14,-12.24657309365509,0.00070240905
200,2013-01-09T08:00:00Z,2013-01-09T09:00:00Z,PT60M,17.4,-124,97.7,17.3,0,0,0,0,37.8,99.3,0.0,808.5,100,2.7,105,0.14,-4.110235574160717,0.00296918055
201,2013-01-09T09:00:00Z,2013-01-09T10:00:00Z,PT60M,17.1,-116,92.1,16.9,2,0,0,2,37.5,98.7,0.0,808.9,105,2.6,93,0.14,46.38225396043669,0.02025324
202,2013-01-09T10:00:00Z,2013-01-09T11:00:00Z,PT60M,16.7,-110,66.0,16.3,40,0,0,40,36.8,97.5,0.0,809.7,116,2.5,80,0.14,157.7690224082738,0.06266421000000001
203,2013-01-09T11:00:00Z,2013-01-09T12:00:00Z,PT60M,16.2,-105,71.6,15.6,90,0,0,90,36.1,96.3,0.0,810.4,127,2.5,67,0.14,430.9221866535336,0.156383325
204,2013-01-09T12:00:00Z,2013-01-09T13:00:00Z,PT60M,16.0,-100,78.7,15.4,119,0,0,119,35.7,96.0,0.0,811.1,139,2.6,54,0.14,685.8963309529674,0.26098065
205,2013-01-09T13:00:00Z,2013-01-09T14:00:00Z,PT60M,16.0,-96,70.9,15.5,230,0,0,230,35.6,96.8,0.0,811.7,151,2.8,41,0.14,708.3579578100633,0.2777796
206,2013-01-09T14:00:00Z,2013-01-09T15:00:00Z,PT60M,16.0,-91,45.1,15.6,485,27,26,511,35.5,97.5,0.0,812.3,161,3.1,27,0.14,969.7447262579003,0.3439390500000001
207,2013-01-09T15:00:00Z,2013-01-09T16:00:00Z,PT60M,15.9,-80,24.3,15.5,535,243,236,772,35.4,97.5,0.0,812.5,170,3.2,13,0.14,788.6871049823527,0.2660804999999999
208,2013-01-09T16:00:00Z,2013-01-09T17:00:00Z,PT60M,15.7,12,12.7,15.2,374,545,542,917,35.1,96.9,0.0,812.3,181,3.1,5,0.14,455.5158827874908,0.15050322
209,2013-01-09T17:00:00Z,2013-01-09T18:00:00Z,PT60M,15.5,82,1.5,14.9,168,861,830,998,34.8,96.2,0.0,812.1,192,3.0,15,0.14,360.8142493638677,0.08788941
210,2013-01-09T18:00:00Z,2013-01-09T19:00:00Z,PT60M,15.5,91,0.8,14.8,149,856,755,903,34.3,95.3,0.0,811.9,199,2.9,28,0.14,113.3423623081343,0.02858133600000001
211,2013-01-09T19:00:00Z,2013-01-09T20:00:00Z,PT60M,15.6,96,12.4,14.7,279,502,383,662,33.7,94.2,0.0,811.6,204,2.6,42,0.14,7.553558236887458,0.0042584661
212,2013-01-09T20:00:00Z,2013-01-09T21:00:00Z,PT60M,15.8,101,21.3,14.7,288,250,138,426,33.0,93.2,0.0,811.3,209,2.3,55,0.14,-19.93351391282935,0.00020938365
213,2013-01-09T21:00:00Z,2013-01-09T22:00:00Z,PT60M,16.1,105,41.6,14.7,166,65,30,196,32.4,91.3,0.0,811.3,206,1.8,68,0.14,-22.49856357219075,-4.701375000000002e-05
214,2013-01-09T22:00:00Z,2013-01-09T23:00:00Z,PT60M,16.8,111,53.7,14.9,45,0,0,45,31.7,88.7,0.0,811.5,181,1.3,81,0.14,-22.08199950751046,-4.84974e-05
215,2013-01-09T23:00:00Z,2013-01-10T00:00:00Z,PT60M,17.5,117,43.2,15.1,1,0,0,1,31.0,86.2,0.0,811.8,143,1.2,94,0.14,-22.38570138717886,-5.103e-05
216,2013-01-10T00:00:00Z,2013-01-10T01:00:00Z,PT60M,17.4,124,44.3,15.2,0,0,0,0,30.5,87.2,0.0,812.2,130,1.2,106,0.14,-23.88984650742839,-5.245694999999999e-05
217,2013-01-10T01:00:00Z,2013-01-10T02:00:00Z,PT60M,16.5,134,46.7,15.1,0,0,0,0,30.1,91.8,0.0,812.6,145,0.8,116,0.14,-24.63268488877945,-5.124419999999997e-05
218,2013-01-10T02:00:00Z,2013-01-10T03:00:00Z,PT60M,15.6,146,56.0,15.1,0,0,0,0,29.8,96.7,0.0,813.0,183,0.5,125,0.14,-25.09849790691948,-5.210415000000001e-05
219,2013-01-10T03:00:00Z,2013-01-10T04:00:00Z,PT60M,15.2,162,58.8,15.0,0,0,0,0,29.3,99.0,0.0,812.9,222,0.6,131,0.14,-25.00820815890996,-5.389019999999999e-05
220,2013-01-10T04:00:00Z,2013-01-10T05:00:00Z,PT60M,15.2,-179,68.4,14.9,0,0,0,0,28.6,98.3,0.0,812.4,235,0.8,133,0.14,-25.54379052778462,-5.331375e-05
221,2013-01-10T05:00:00Z,2013-01-10T06:00:00Z,PT60M,15.2,-161,78.0,14.8,0,0,0,0,28.0,97.6,0.0,811.8,242,1.0,130,0.14,-25.79619141426578,-5.321925e-05
222,2013-01-10T06:00:00Z,2013-01-10T07:00:00Z,PT60M,15.2,-145,74.5,14.7,0,0,0,0,27.6,97.1,0.0,811.6,246,1.1,124,0.14,-22.94590823278338,9.316755e-05
223,2013-01-10T07:00:00Z,2013-01-10T08:00:00Z,PT60M,15.0,-133,19.7,14.5,0,0,0,0,27.5,96.8,0.0,811.7,248,0.9,115,0.14,88.37929902322908,0.007669071900000001
224,2013-01-10T08:00:00Z,2013-01-10T09:00:00Z,PT60M,14.9,-124,3.0,14.4,0,0,0,0,27.4,96.4,0.0,811.8,252,0.8,105,0.14,218.8438808175326,0.03451423499999999
225,2013-01-10T09:00:00Z,2013-01-10T10:00:00Z,PT60M,15.5,-116,29.4,14.4,3,0,0,3,26.9,93.5,0.0,812.0,257,0.6,93,0.14,396.413034556349,0.09852633000000004
226,2013-01-10T10:00:00Z,2013-01-10T11:00:00Z,PT60M,16.6,-110,35.8,14.7,74,23,5,79,25.9,88.3,0.0,812.3,266,0.4,80,0.14,734.2854797668882,0.20069091
227,2013-01-10T11:00:00Z,2013-01-10T12:00:00Z,PT60M,17.8,-105,40.2,15.0,183,55,28,211,24.9,83.5,0.0,812.7,286,0.3,67,0.14,740.0599195600427,0.24920595
228,2013-01-10T12:00:00Z,2013-01-10T13:00:00Z,PT60M,18.7,-100,13.5,15.1,230,456,268,498,24.6,79.5,0.0,812.9,51,0.3,54,0.14,670.975950094394,0.2623320000000001
229,2013-01-10T13:00:00Z,2013-01-10T14:00:00Z,PT60M,19.3,-96,9.9,15.0,249,599,457,706,24.8,76.4,0.0,813.1,76,1.0,41,0.14,894.6954773044406,0.3346938
230,2013-01-10T14:00:00Z,2013-01-10T15:00:00Z,PT60M,19.8,-90,7.6,14.9,255,693,612,867,25.1,73.5,0.0,813.2,79,1.8,27,0.14,909.8682590494952,0.3263526000000001
231,2013-01-10T15:00:00Z,2013-01-10T16:00:00Z,PT60M,20.0,-80,12.3,15.3,363,564,548,910,25.2,74.5,0.0,813.0,81,2.2,14,0.14,369.3753591069523,0.15733368
232,2013-01-10T16:00:00Z,2013-01-10T17:00:00Z,PT60M,19.9,10,19.0,16.2,450,418,416,866,25.1,79.5,0.0,812.6,82,2.3,5,0.14,357.4406960518755,0.12594393
233,2013-01-10T17:00:00Z,2013-01-10T18:00:00Z,PT60M,19.7,81,28.4,17.1,571,174,167,738,25.1,84.8,0.0,812.2,83,2.3,15,0.14,221.5751456948206,0.07026641999999997
234,2013-01-10T18:00:00Z,2013-01-10T19:00:00Z,PT60M,19.5,91,18.4,17.4,403,409,351,754,25.1,87.9,0.0,811.8,85,2.3,28,0.14,134.3490929984404,0.03129650999999999
235,2013-01-10T19:00:00Z,2013-01-10T20:00:00Z,PT60M,19.1,96,11.4,17.2,273,544,407,679,25.2,88.4,0.0,811.5,87,2.2,42,0.14,19.59082327833867,0.006521237100000001
236,2013-01-10T20:00:00Z,2013-01-10T21:00:00Z,PT60M,18.8,101,23.3,16.9,246,308,193,439,25.3,88.8,0.0,811.2,89,2.2,55,0.14,-21.96503324304358,0.0002128171499999999
237,2013-01-10T21:00:00Z,2013-01-10T22:00:00Z,PT60M,18.7,105,52.4,16.8,156,2,1,157,24.9,88.6,0.0,811.1,87,2.1,68,0.14,-24.89124189444308,-5.014170000000001e-05
238,2013-01-10T22:00:00Z,2013-01-10T23:00:00Z,PT60M,18.8,110,64.0,16.7,43,0,0,43,24.0,87.7,0.0,811.0,78,1.9,81,0.14,-24.57112369695477,-5.288535e-05
239,2013-01-10T23:00:00Z,2013-01-11T00:00:00Z,PT60M,18.9,117,46.3,16.7,1,0,0,1,23.1,86.9,0.0,811.0,69,1.8,94,0.14,-23.89805466633834,-5.079059999999998e-05
240,2013-01-11T00:00:00Z,2013-01-11T01:00:00Z,PT60M,18.6,124,32.2,16.6,0,0,0,0,22.5,88.0,0.0,811.1,59,1.6,106,0.14,-24.3946482803907,-5.331060000000001e-05
241,2013-01-11T01:00:00Z,2013-01-11T02:00:00Z,PT60M,17.8,134,42.0,16.4,0,0,0,0,22.3,91.2,0.0,811.3,50,1.5,116,0.14,-24.98973980136255,-5.546205e-05
242,2013-01-11T02:00:00Z,2013-01-11T03:00:00Z,PT60M,17.0,146,44.5,16.1,0,0,0,0,22.0,94.4,0.0,811.5,39,1.4,125,0.14,-18.17081178691619,-3.413655e-05
243,2013-01-11T03:00:00Z,2013-01-11T04:00:00Z,PT60M,16.6,162,47.0,16.1,0,0,0,0,21.9,96.5,0.0,811.5,35,1.4,131,0.14,-15.20971846014939,-3.241979999999999e-05
244,2013-01-11T04:00:00Z,2013-01-11T05:00:00Z,PT60M,16.6,-179,46.9,16.1,0,0,0,0,21.8,97.1,0.0,811.1,37,1.4,133,0.14,-17.30279898218829,-3.40137e-05
245,2013-01-11T05:00:00Z,2013-01-11T06:00:00Z,PT60M,16.5,-161,39.7,16.2,0,0,0,0,21.8,97.8,0.0,810.7,39,1.4,131,0.14,-17.78708035787573,-3.459645e-05
246,2013-01-11T06:00:00Z,2013-01-11T07:00:00Z,PT60M,16.5,-145,38.6,16.2,0,0,0,0,21.7,97.9,0.0,810.4,39,1.4,125,0.14,-14.97783797094311,0.00020424915
247,2013-01-11T07:00:00Z,2013-01-11T08:00:00Z,PT60M,16.4,-133,10.3,16.0,0,0,0,0,21.4,97.6,0.0,810.2,37,1.5,116,0.14,51.38923089551013,0.0082961865
248,2013-01-11T08:00:00Z,2013-01-11T09:00:00Z,PT60M,16.4,-124,0.0,15.9,0,0,0,0,21.2,97.2,0.0,810.0,35,1.5,105,0.14,280.8873019781662,0.04108166999999999
249,2013-01-11T09:00:00Z,2013-01-11T10:00:00Z,PT60M,16.6,-116,1.2,15.7,4,18,2,6,20.6,94.1,0.0,809.9,33,1.7,93,0.14,470.0525322170236,0.10221057
250,2013-01-11T10:00:00Z,2013-01-11T11:00:00Z,PT60M,17.2,-110,8.7,15.3,54,293,60,114,19.6,88.6,0.0,810.0,30,2.0,81,0.14,653.0349667569565,0.18433863
251,2013-01-11T11:00:00Z,2013-01-11T12:00:00Z,PT60M,17.8,-105,2.0,14.9,79,680,262,341,18.7,83.3,0.0,810.0,28,2.2,68,0.14,803.9748009521464,0.2645174699999999
252,2013-01-11T12:00:00Z,2013-01-11T13:00:00Z,PT60M,18.7,-100,1.5,14.6,99,819,477,576,18.3,77.2,0.0,809.8,31,2.6,54,0.14,880.8996142165308,0.3246075
253,2013-01-11T13:00:00Z,2013-01-11T14:00:00Z,PT60M,19.9,-96,0.6,14.5,98,916,693,791,18.3,70.7,0.0,809.3,36,3.2,41,0.14,843.8685052942621,0.3212149499999999
254,2013-01-11T14:00:00Z,2013-01-11T15:00:00Z,PT60M,21.2,-90,0.8,14.3,112,946,836,949,18.4,64.8,0.0,808.8,41,3.7,27,0.14,940.115324632685,0.3285922500000001
255,2013-01-11T15:00:00Z,2013-01-11T16:00:00Z,PT60M,21.9,-79,4.1,14.3,191,847,822,1013,18.8,62.0,0.0,808.4,45,4.0,14,0.14,778.5213001723712,0.256800285
256,2013-01-11T16:00:00Z,2013-01-11T17:00:00Z,PT60M,22.1,9,1.4,14.5,135,941,936,1072,19.6,62.0,0.0,808.0,50,4.0,5,0.14,248.1223836493475,0.09123786000000002
257,2013-01-11T17:00:00Z,2013-01-11T18:00:00Z,PT60M,22.2,80,1.9,14.6,148,912,880,1027,20.4,62.0,0.0,807.5,56,4.1,14,0.14,24.0581137650825,0.012620097
258,2013-01-11T18:00:00Z,2013-01-11T19:00:00Z,PT60M,21.9,90,16.8,14.8,324,513,465,789,21.2,64.1,0.0,807.2,60,4.0,28,0.14,9.445538865632438,0.006380954999999999
259,2013-01-11T19:00:00Z,2013-01-11T20:00:00Z,PT60M,21.1,96,56.6,15.1,340,7,6,345,22.1,68.5,0.0,806.8,63,3.8,42,0.14,-13.3013215135845,0.001440945450000001
260,2013-01-11T20:00:00Z,2013-01-11T21:00:00Z,PT60M,20.2,100,94.0,15.3,36,0,0,36,23.0,73.2,0.0,806.5,67,3.6,55,0.14,-23.6415497004022,-1.715805e-05
261,2013-01-11T21:00:00Z,2013-01-11T22:00:00Z,PT60M,19.6,105,90.6,15.5,27,0,0,27,24.3,77.3,0.0,806.3,70,3.2,68,0.14,-24.49109414758269,-5.351220000000001e-05
262,2013-01-11T22:00:00Z,2013-01-11T23:00:00Z,PT60M,19.1,110,77.5,15.7,22,0,0,22,25.9,80.6,0.0,806.4,71,2.7,81,0.14,-24.75991135188378,-5.192775000000001e-05
263,2013-01-11T23:00:00Z,2013-01-12T00:00:00Z,PT60M,18.7,116,85.8,15.9,1,0,0,1,27.6,84.1,0.0,806.5,74,2.1,94,0.14,-23.91652302388574,-4.851000000000001e-05
